start_station_id,start_station_name,gbfs_name,gbfs_id
5354.01,Morgan Ave & Maspeth Ave,Morgan Ave & Maspeth Ave,467e1de6-73a6-480f-9e83-fd1b03b71047
4474.01,Halsey St & Evergreen Ave,Halsey St & Evergreen Ave,61f2ffd4-159a-42b3-a4d9-3fdfc3349074
6626.11,W 48 St &  Rockefeller Plaza,W 48 St &  Rockefeller Plaza,d29ea280-8b64-4a35-b12b-245525ae2a3a
6432.15,Park Ave & E 40 St,Park Ave & E 40 St,2098359443836787630
8152.03,Fulton Ave & St Paul's Pl,Fulton Ave & St Paul's Pl,bf880f45-422c-4e0b-b3b0-2b1f5ba94da4
7737.06,St Mary's St & Jackson Ave,St Mary's St & Jackson Ave,c8197f4b-02b0-4cc3-96af-df5fec27a279
7571.01,Sunken Meadow Comfort Station,Sunken Meadow Comfort Station,b4a320d6-2611-4940-96ca-17fb297ec826
5294.04,Henry St & Grand St,Henry St & Grand St,66dc76cd-0aca-11e7-82f6-3863bb44ef7c
6498.10,E 47 St & 2 Ave,E 47 St & 2 Ave,66db32fb-0aca-11e7-82f6-3863bb44ef7c
4255.05,Hancock St & Bedford Ave,Hancock St & Bedford Ave,66dc1545-0aca-11e7-82f6-3863bb44ef7c
6441.06,W 37 St & Broadway,W 37 St & Broadway,341730d7-a61d-499d-8c07-fa015f644e54
7161.08,5 Ave & E 78 St,5 Ave & E 78 St,66dd43bd-0aca-11e7-82f6-3863bb44ef7c
4450.06,Putnam Ave & Ralph Ave,Putnam Ave & Ralph Ave,64de0666-b9ab-404e-a16b-03e449bb5b4d
5453.05,Forsyth St & Broome St,Forsyth St & Broome St,66dc86d9-0aca-11e7-82f6-3863bb44ef7c
6958.06,Crescent St & 30 Ave,Crescent St & 30 Ave,fe93b3ae-1d86-4ee9-9eb6-9e11808966aa
4956.09,Seigel St & Humboldt St,Seigel St & Humboldt St,2104278402820534724
7260.09,Amsterdam Ave & W 73 St,Amsterdam Ave & W 73 St,66dd4de9-0aca-11e7-82f6-3863bb44ef7c
6379.03,1 Ave & E 44 St,1 Ave & E 44 St,66dc2172-0aca-11e7-82f6-3863bb44ef7c
6486.07,38 St & Northern Blvd,38 St & Northern Blvd,61be9a4a-737c-413a-9b72-d47b28a366d5
6585.11,34 Ave & Junction Blvd,34 Ave & Junction Blvd,1835246381185208614
4971.01,Hart St & Wyckoff Ave,Hart St & Wyckoff Ave,c4e9905f-457b-4be0-a878-2aa53fa0b09b
8541.04,E 191 St & Bathgate Ave,E 191 St & Bathgate Ave,1887292564377354448
4522.07,State St & Smith St,State St & Smith St,c2291f8e-3b07-4671-82af-2b947825de4a
6297.07,8 Ave & W 27 St,8 Ave & W 27 St,9e9acfaf-0bbf-4bc2-a825-b2befb6bee55
4936.01,Front St & Washington St,Front St & Washington St,66dc8db1-0aca-11e7-82f6-3863bb44ef7c
3917.03,St Johns Pl & Howard Ave,St Johns Pl & Howard Ave,9206af28-03bf-43e3-a8b0-354792921466
5082.08,Jefferson St & Cypress Ave,Jefferson St & Cypress Ave,5ffde991-1125-443e-bc97-6827b2b9c97b
7128.08,E 76 St & Park Ave,E 76 St & Park Ave,66de27da-0aca-11e7-82f6-3863bb44ef7c
6190.03,W 18 St & 9 Ave,W 18 St & 9 Ave,73b403cf-86fd-4f93-a484-5cb06a2abeea
5471.04,Grand Ave & 58 Ave,Grand Ave & 58 Ave,528ed1e0-75aa-45be-8afe-c3f1c950782f
5411.07,Union Ave & N 12 St,Union Ave & N 12 St,66dd1585-0aca-11e7-82f6-3863bb44ef7c
4261.03,Patchen Ave & Bainbridge St,Patchen Ave & Bainbridge St,c9e76fa9-54e2-4161-9798-4787bf04217a
6879.04,28 Ave & 44 St,28 Ave & 44 St,00284700-9d22-42ce-8485-113fed9879c1
4784.02,Greene Ave & Myrtle Ave,Greene Ave & Myrtle Ave,20f3a578-4dfa-45ca-a917-b394d77ee08e
6514.08,Vernon Blvd & 41 Rd,Vernon Blvd & 41 Rd,0687075b-cf2d-4130-a859-fe841aafbd3f
8879.02,Broadway & Van Cortlandt Park S,Broadway & Van Cortlandt Park S,1861683217585879154
6824.07,W 47 St & 10 Ave,W 47 St & 10 Ave,66dc73b0-0aca-11e7-82f6-3863bb44ef7c
6076.02,30 St & 48 Ave,30 St & 48 Ave,46dca5c6-7bd3-4a4f-aa1e-33aa66652294
4534.06,Lexington Ave & Patchen Ave,Lexington Ave & Patchen Ave,1857217349795049790
4765.07,Cypress Ave & George St,Cypress Ave & George St,a6a132f9-89bf-42a4-afe6-1ca449b7f570
7842.16,Amsterdam Ave & W 131 St,Amsterdam Ave & W 131 St,324e55da-fec0-43a2-b622-27774381ab7f
8242.04,Amsterdam Ave & W 172 St,Amsterdam Ave & W 172 St,3c73cc9f-3c09-4ac4-a4ea-22b4f027bf23
3155.01,Schenectady Ave & Cortelyou Rd,Schenectady Ave & Cortelyou Rd,1815968422007427668
6763.08,31 Ave & 103 St,31 Ave & 103 St,1835249854657874848
7543.15,3 Ave & E 112 St,3 Ave & E 112 St,594b4656-9d83-4301-8967-3b92c126531c
8108.02,Riverside Dr & W 153 St,Riverside Dr & W 153 St,4aa6bb27-b76b-444e-a3ce-6fb25b822494
8467.03,E 184 St & 3 Ave,E 184 St & 3 Ave,1864605386632012480
7795.09,Frederick Douglass Blvd & W 129 St,Frederick Douglass Blvd & W 129 St,bfea6c5b-2e1a-42c5-8199-2ded6042d57b
7627.10,Lenox Ave & W 115 St,Lenox Ave & W 115 St,897e8739-ee1d-4b2e-b151-ad7e64e87697
6096.01,Van Cleef St & 108 St,Van Cleef St & 108 St,1856767361963389606
8008.03,Prospect Ave & E 167 St,Prospect Ave & E 167 St,f91170e6-a33c-4870-94da-9d51510515d2
6627.12,93 St & Northern Blvd,93 St & Northern Blvd,1835246516012366338
7851.04,5 Ave & W 139 St,5 Ave & W 139 St,4780d9d1-b886-4e72-9d18-cb152f73e10a
7915.11,Edgecombe Ave & W 141 St,Edgecombe Ave & W 141 St,bc512527-7863-48d5-aea8-3de470abc1ee
7692.11,W 116 St & Amsterdam Ave,W 116 St & Amsterdam Ave,7efcb97f-6c8f-4445-86a9-3f758a822f17
7688.12,Frederick Douglass Blvd & W 117 St,Frederick Douglass Blvd & W 117 St,0f6fd186-656a-41b3-ba4a-456d22da177c
7658.13,Frederick Douglass Blvd & W 115 St,Frederick Douglass Blvd & W 115 St,ca4e4962-2169-4559-8f60-b05ab7809750
7751.05,Wales Ave & E 147 St,Wales Ave & E 147 St,0e405c35-322f-4705-8ea7-769eb3fd028a
4732.04,Carlton Ave & Park Ave,Carlton Ave & Park Ave,66dc0c53-0aca-11e7-82f6-3863bb44ef7c
4039.04,St Marks Ave & Rochester Ave,St Marks Ave & Rochester Ave,814dd1a9-100c-4b1b-8110-6319bbd464e9
4987.06,White St & Moore St,White St & Moore St,9a52fbc1-d87a-4a65-941d-12fd55dbcdde
8123.06,Broadway & W 157 St,Broadway & W 157 St,1859438049977968878
7365.08,E 97 St & 3 Ave,E 97 St & 3 Ave,66ddebce-0aca-11e7-82f6-3863bb44ef7c
6737.03,36 Ave & 10 St,36 Ave & 10 St,822d96e8-fb6c-463a-b866-aec9e408ad5e
8141.05,College Ave & E 169 St,College Ave & E 169 St,f3eb962c-314a-4431-bac7-2eb2ffbe2fd2
8597.01,Decatur Ave & E 197 St,Decatur Ave & E 197 St,672d71ab-2c23-4bd2-9ed2-34e54aa4b5b5
8795.01,Jerome Ave & E Mosholu Pkwy S,Jerome Ave & E Mosholu Pkwy S,e15a5c77-70b0-4b9d-9eae-f10ddda7d994
6621.06,31 Ave & 57 St,31 Ave & 57 St,499e10ad-c008-461e-8cf7-20757218a9cc
5146.03,Stanhope St & Fairview Ave,Stanhope St & Fairview Ave,837b7db3-55c6-4595-a497-834972631752
8029.28,Macombs Pl & W 152 St,Macombs Pl & W 152 St,0b94cc1e-2327-4679-99d9-3b21ddc02051
7596.11,1 Ave & E 118 St,1 Ave & E 118 St,1958457675193833900
7068.07,8 St & Astoria Blvd,8 St & Astoria Blvd,e152a2e1-c510-404e-a100-24246bb6cc95
4953.04,South St & Gouverneur Ln,South St & Gouverneur Ln,66db75cc-0aca-11e7-82f6-3863bb44ef7c
7504.19,3 Ave & E 109 St,3 Ave & E 109 St,1835618878584115330
7927.08,E 163 St & Tiffany St,E 163 St & Tiffany St,6476c5fd-611e-436c-9736-e0f43bb7774e
4228.02,Fulton St & Utica Ave,Fulton St & Utica Ave,66dcba5e-0aca-11e7-82f6-3863bb44ef7c
8795.03,Grand Concourse & E Mosholu Pkwy S,Grand Concourse & E Mosholu Pkwy S,844c68cc-19f0-474a-86d3-4af170117aae
6200.03,53 St & Roosevelt Ave,53 St & Roosevelt Ave,4fb1ee23-4511-47c4-8698-0c46673dc86c
8233.01,Inwood Ave & W 170 St,Inwood Ave & W 170 St,79c4a612-a5df-4814-9e6b-6305da61ebc4
6495.17,31 St & Northern Blvd,31 St & Northern Blvd,1e83ffdc-8e72-45c0-8210-4f37e60505c9
4759.02,Willoughby Ave & Myrtle Ave,Willoughby Ave & Myrtle Ave,493e046c-5d62-4772-90c4-b6a9f4afcd39
6414.07,Roosevelt Ave & 104 St,Roosevelt Ave & 104 St,1856847127505992556
7722.06,E 141 St & St Ann's Ave,E 141 St & St Ann's Ave,9ac5758f-0419-4e28-8387-6bcd28db17fa
7853.01,Westchester Ave & Jackson Ave,Westchester Ave & Jackson Ave,1b22c037-207d-454a-90aa-8f22d0a8a7e3
8107.10,Morris Ave & McClellan St,Morris Ave & McClellan St,514afe43-84d4-4941-8281-75a93c5cd365
6723.10,E 58 St & 1 Ave (NW Corner),E 58 St & 1 Ave (NW Corner),2bf9addc-038b-48fe-8794-dde085c5e5dc
6814.01,Motorgate,Motorgate,88bf1344-354f-4699-bdbd-1c2584fc41ee
8183.08,Nelson Ave & 167 St,Nelson Ave & 167 St,4e1a13af-1c3b-48f2-8586-5edceea97d61
8114.02,Louis Nine Blvd & Intervale Ave,Louis Nine Blvd & Intervale Ave,9b4a92ae-cefe-467a-8e35-5ce02d4f3a45
4354.07,Atlantic Ave & Fort Greene Pl,Atlantic Ave & Fort Greene Pl,66db281e-0aca-11e7-82f6-3863bb44ef7c
7992.04,Bradhurst Ave & W 148 St,Bradhurst Ave & W 148 St,c229f0ca-bdd1-4aa0-8906-a3e809e12889
8362.09,Jerome Ave & W 177 St,Jerome Ave & W 177 St,15cb007b-bfca-4ad7-bfc6-44bf3d36785a
8089.05,Broadway & W 153 St,Broadway & W 153 St,ab79da3d-f92a-42de-a76d-e05b5d7e724c
7845.06,Grand Concourse & E 144 St,Grand Concourse & E 144 St,8fc95e31-b025-4d2b-b5aa-240465366480
5099.03,White St & Johnson Ave,White St & Johnson Ave,de6f4206-3aa9-4cb9-aae0-8547d2cd6854
6789.08,Broadway & 31 St,Broadway & 31 St,2111353842893366258
7745.07,W 120 St & Claremont Ave,W 120 St & Claremont Ave,bb32aad7-8308-4ff8-b073-d5b518ffdd09
6517.08,W 42 St & 6 Ave,W 42 St & 6 Ave,2c366f4b-8319-41bf-ab8e-2fba3a952feb
3460.02,36 St & 3 Ave,36 St & 3 Ave,5645b05e-85be-460d-8506-cacd20bff233
4116.09,Washington Ave & Park Pl,Washington Ave & Park Pl,1880643645302280466
8024.05,E 169 St & Fox St,E 169 St & Fox St,1a5eae13-8f27-4875-8330-a796c95f8ad6
6382.05,W 26 St & 10 Ave,W 26 St & 10 Ave,66dbe96d-0aca-11e7-82f6-3863bb44ef7c
6617.02,E 53 St & 3 Ave,E 53 St & 3 Ave,66dea7b5-0aca-11e7-82f6-3863bb44ef7c
7942.07,Broadway & W 138 St,Broadway & W 138 St,563389a0-d90f-4155-9c50-528459df26aa
6937.07,Vernon Blvd & 10 St,Vernon Blvd & 10 St,32c60668-a192-4d06-aa7c-6d6f7aed6b45
8379.06,Echo Pl & Grand Concourse,Echo Pl & Grand Concourse,1fba77e2-66ab-4e9c-9f9a-4ec4f11fd80b
4196.05,Chauncey St & Stuyvesant Ave,Chauncey St & Stuyvesant Ave,e982e1cb-7e7b-4769-85b8-565925200654
6441.01,Broadway & W 36 St,Broadway & W 36 St,66db473c-0aca-11e7-82f6-3863bb44ef7c
8346.06,E 180 St & Prospect Ave,E 180 St & Prospect Ave,1862008413697896912
4656.03,Pulaski St & Marcus Garvey Blvd,Pulaski St & Marcus Garvey Blvd,66dcc65c-0aca-11e7-82f6-3863bb44ef7c
7959.18,Hamilton Pl & W 140 St,Hamilton Pl & W 140 St,c8060816-b4aa-4fd9-bc66-af28bf61dc87
3919.12,Eastern Pkwy & Franklin Ave (SW Corner),Eastern Pkwy & Franklin Ave (SW Corner),1880643915885220532
3223.07,Ocean Ave & Tennis Ct,Ocean Ave & Tennis Ct,1819720453019329398
4212.01,MacDougal St & Rockaway Ave,MacDougal St & Rockaway Ave,9be6c750-85b6-4e81-bace-1a8ffe941d7b
5247.10,Reade St & Broadway,Reade St & Broadway,66db90f1-0aca-11e7-82f6-3863bb44ef7c
7293.10,E 88 St & Park Ave,E 88 St & Park Ave,66dde103-0aca-11e7-82f6-3863bb44ef7c
4792.03,Central Ave & Starr St,Central Ave & Starr St,d11b9869-8964-4b79-aafc-4b60ad1b44c4
4596.09,Lawrence St & Willoughby St,Lawrence St & Willoughby St,66db88f5-0aca-11e7-82f6-3863bb44ef7c
7840.05,Courtlandt Ave & E 149 St,Courtlandt Ave & E 149 St,9eb98b3b-ea35-483f-91f6-d90c506152db
8613.09,10 Ave & W 207 St,10 Ave & W 207 St,a5bd1f58-7df8-4df6-9636-372f1bc194be
6237.01,47 Ave & Skillman Ave,47 Ave & Skillman Ave,c72970e7-7f1a-4671-bf55-fc34be7c9413
6475.07,86 St & 35 Ave,86 St & 35 Ave,1828968199249922252
6560.14,W 40 St & 7 Ave,W 40 St & 7 Ave,f72a253f-3cef-4da8-9591-0cbd3a692162
7286.01,E 91 St & 2 Ave,E 91 St & 2 Ave,66ddea2a-0aca-11e7-82f6-3863bb44ef7c
4713.01,Central Ave & Himrod St,Central Ave & Himrod St,372c592e-09d8-400c-9595-2aa3510f39b0
4587.02,Willoughby St & Ashland Pl,Willoughby St & Ashland Pl,582cd775-0178-47f5-b707-6d5869f077ba
5666.04,Meserole Ave & Manhattan Ave,Meserole Ave & Manhattan Ave,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c
7744.06,Lincoln Ave & E 138 St,Lincoln Ave & E 138 St,11a8d465-b4eb-466b-a6ca-055f73994231
7987.14,Rogers Pl & E 165 St,Rogers Pl & E 165 St,6661108f-28eb-4671-ad0c-36a311d325aa
6442.08,81 St & 35 Ave,81 St & 35 Ave,1838617691511229014
6511.03,50 St & Northern Blvd,50 St & Northern Blvd,e6a32ec8-fc8b-4ed6-93a2-3ace3921b89d
3129.08,53 St & 5 Ave,53 St & 5 Ave,83d1ff16-ba56-4eae-aa6a-b37b6439db82
6774.13,30 Ave & 47 St,30 Ave & 47 St,398aa734-3893-4dba-a704-57ae8632c4f9
7898.03,St Nicholas Ave & W 137 St,St Nicholas Ave & W 137 St,b371c432-b682-412f-9b85-8df84ce7a9f3
7948.10,Intervale Ave & Westchester Ave,Intervale Ave & Westchester Ave,b471c112-1770-4dfe-9e13-fe7479dcb5a5
5250.05,Bushwick Ave & Powers St,Bushwick Ave & Powers St,66dcf394-0aca-11e7-82f6-3863bb44ef7c
7646.04,W 110 St & Amsterdam Ave,W 110 St & Amsterdam Ave,4d79bdb9-7c35-4d35-9f6e-3c1b849c453a
4762.05,Flushing Ave & Vanderbilt Ave,Flushing Ave & Vanderbilt Ave,999865d2-0735-4e85-a9d4-00810231530e
6688.01,Crescent St & 35 Ave,Crescent St & 35 Ave,d265dbc7-ef55-4f5b-8a2b-f2015dc71fb8
6587.04,Broadway & 49 St,Broadway & 49 St,c56739c2-b310-4d73-ab0e-b6036abd9561
3982.01,Eastern Pkwy & St Marks Ave,Eastern Pkwy & St Marks Ave,1857515306802639416
3853.02,Eastern Pkwy & Rochester Ave,Eastern Pkwy & Rochester Ave,bf5a9ad8-6725-4ade-967d-aba612d423bf
7669.10,E 138 St & Cypress Ave,E 138 St & Cypress Ave,96a0b676-e966-4d96-b04b-ceb8149cedcd
7233.05,Crescent St & Ditmars Blvd,Crescent St & Ditmars Blvd,9e99abca-c679-4788-9a4e-39066660bd6a
7360.10,Amsterdam Ave & W 82 St,Amsterdam Ave & W 82 St,66dd4f9b-0aca-11e7-82f6-3863bb44ef7c
3882.01,12 St & 4 Ave,12 St & 4 Ave,66de06ef-0aca-11e7-82f6-3863bb44ef7c
8315.03,3 Ave & E Tremont Ave,3 Ave & E Tremont Ave,1869753057823626206
6570.06,72 St & Northern Blvd,72 St & Northern Blvd,1828966104320053340
6297.08,W 25 St & 8 Ave,W 25 St & 8 Ave,1804892772559499512
7639.06,Walnut Ave & E 136 St,Walnut Ave & E 136 St,8f672aa7-08a1-4fe2-a471-06f219c0eb1b
7790.04,Lenox Ave & W 133 St,Lenox Ave & W 133 St,b7d7543b-74ac-4a48-a3c4-412f9ffbc727
7230.10,W 74 St & Columbus Ave,W 74 St & Columbus Ave,66dd515d-0aca-11e7-82f6-3863bb44ef7c
6743.06,Newton Rd & 44 St,Newton Rd & 44 St,305c221f-4e0b-4a5a-902c-3d1043dfe606
6668.06,90 St & 32 Ave,90 St & 32 Ave,1828969112306680612
6131.1,E 24 St & Park Ave S,E 24 St & Park Ave S,66dc6a86-0aca-11e7-82f6-3863bb44ef7c
3611.02,Prospect Park SW & 10 Ave,Prospect Park SW & 10 Ave,42bf7170-61ab-44a0-aafe-1b89d7271718
6138.07,108 St & 52 Ave,108 St & 52 Ave,1978170169761096104
7716.19,Lexington Ave & E 128 St,Lexington Ave & E 128 St,38975061-0d90-43a3-87c1-8905b374d5d9
6747.06,W 49 St & 8 Ave,W 49 St & 8 Ave,66dc1e55-0aca-11e7-82f6-3863bb44ef7c
7920.05,Amsterdam Ave & W 136 St,Amsterdam Ave & W 136 St,7f6674c4-5568-4766-b172-0385348ae184
3751.05,Crown St & Troy Ave,Crown St & Troy Ave,c45aa693-fedd-478f-ade9-bf176c4e32ff
4169.04,Pioneer St & Van Brunt St,Pioneer St & Van Brunt St,66de1368-0aca-11e7-82f6-3863bb44ef7c
8531.05,Grand Concourse & E 184 St,Grand Concourse & E 184 St,1885439359712500016
8057.02,Grand Concourse & E 164 St,Grand Concourse & E 164 St,abc1311e-e000-4211-af9e-0cf92242711e
6830.04,3 Ave & E 62 St,3 Ave & E 62 St,1960020234227886806
7720.03,Lenox Ave & W 126 St,Lenox Ave & W 126 St,7e36cd9b-b271-42e5-b344-b7a3771c795e
8616.06,Riverside Dr & Broadway,Riverside Dr & Broadway,18d980e5-ba08-4bc3-832e-03eb71865768
3960.01,Lincoln Pl & Classon Ave,Lincoln Pl & Classon Ave,2b54cb2c-31be-4620-a13c-0fa72b58c90a
7954.12,Frederick Douglass Blvd & W 145 St,Frederick Douglass Blvd & W 145 St,943be327-0320-4ae1-8eb0-8a56f86a4fb6
4187.04,Sumpter St & Fulton St,Sumpter St & Fulton St,0579ff13-5d5b-4cbd-bc6e-3e9396591aef
6618.02,100 St & Northern Blvd,100 St & Northern Blvd,1828969417249358046
4562.02,DeKalb Ave & Bedford Ave,DeKalb Ave & Bedford Ave,1945126022626996350
7074.01,Steinway St & Ditmars Blvd,Steinway St & Ditmars Blvd,f62526d4-9c6a-4c76-be76-c64b5be669d2
8212.01,Boston Rd & West Farms Rd,Boston Rd & West Farms Rd,1862787688044743624
8268.08,E 179 St & Daly Ave,E 179 St & Daly Ave,1869753195262578852
7386.10,2 Ave & E 99 St,2 Ave & E 99 St,66de10a8-0aca-11e7-82f6-3863bb44ef7c
6801.16,E 61 St & Madison Ave,E 61 St & Madison Ave,1967778612889039234
6896.16,E 68 St & 3 Ave,E 68 St & 3 Ave,66dd3d7f-0aca-11e7-82f6-3863bb44ef7c
6636.04,32 Ave & 84 St,32 Ave & 84 St,1828968462257099768
5542.04,Driggs Ave & N Henry St,Driggs Ave & N Henry St,66dd1b65-0aca-11e7-82f6-3863bb44ef7c
6683.01,112 St & Northern Blvd,112 St & Northern Blvd,1838070843306263244
8183.02,University Ave & W 168 St,University Ave & W 168 St,ba7bf20d-b6bc-43dd-bf30-acb940eaeec8
5051.01,Wyckoff Ave & Jefferson St,Wyckoff Ave & Jefferson St,9b721468-3b28-429d-9e13-580cdf00a6a4
2898.01,Cortelyou Rd & Stratford Rd,Cortelyou Rd & Stratford Rd,1817432787057164808
6545.07,Broadway & 51 St,Broadway & 51 St,05b9e7cd-f3a2-4d48-b7c4-f5fbe09d9de3
7342.01,21 Ave & Shore Blvd,21 Ave & Shore Blvd,a70b26b7-fbad-4787-bf15-29f7b13a19ab
7082.08,23 Ave & 31 St,23 Ave & 31 St,1817822909864556798
6108.03,69 St & 43 Ave,69 St & 43 Ave,daaa3ac1-594c-48d2-9431-a8ced305ed5a
8061.01,Jerome Ave & Anderson Ave,Jerome Ave & Anderson Ave,1bb1af93-b433-4da7-8054-009c85f7755a
6611.07,Hudson Blvd W & W 36 St,Hudson Blvd W & W 36 St,88c1303b-3349-4591-bf08-c7e40cf3537a
8194.07,E 170 St & Sheridan Ave,E 170 St & Sheridan Ave,d040a7b3-85b5-4c0d-9c92-3f4ad0082143
8265.09,Grand Concourse & E Mount Eden Ave,Grand Concourse & E Mount Eden Ave,db91c9e0-d80b-4cb4-9cc2-9453ec8fbeac
6907.03,46 St & 25 Ave,46 St & 25 Ave,f3f46097-54cf-4c30-805a-6b2a4851eed7
4285.09,Rockaway Ave & Bainbridge St,Rockaway Ave & Bainbridge St,59e3766c-0629-4ff1-a1d9-bc0514a55487
7741.01,Morningside Ave & W 123 St,Morningside Ave & W 123 St,23539f3b-fb83-4f34-b8b8-9f1f37b5e646
6266.06,9 Ave & W 22 St,9 Ave & W 22 St,66dc7a7d-0aca-11e7-82f6-3863bb44ef7c
8068.01,Washington Ave & E 167 St,Washington Ave & E 167 St,d873e463-2dc9-4bf8-86c7-fea8ddaa3a9f
3865.05,3 St & Prospect Park West,3 St & Prospect Park West,66de19ab-0aca-11e7-82f6-3863bb44ef7c
7735.23,E 128 St & Madison Ave,E 128 St & Madison Ave,c63a83a0-bda1-40a6-835b-f82c363543b9
8353.09,Amsterdam Ave & W 183 St,Amsterdam Ave & W 183 St,6a52ceae-3b97-487a-9438-de844bfbf1c2
4818.03,Union Ave & Wallabout St,Union Ave & Wallabout St,66dccc99-0aca-11e7-82f6-3863bb44ef7c
3208.07,Dahill Rd & 12 Ave,Dahill Rd & 12 Ave,dfb8b9c8-3006-4b76-963a-95f7471dc0a8
7291.06,Ditmars Blvd & 19 St,Ditmars Blvd & 19 St,550153a5-2ea1-4c76-b1cd-77667005f55d
7870.02,Prospect Ave & Longwood Ave,Prospect Ave & Longwood Ave,df243d7f-e6ae-435c-9895-aecbcff9cada
7738.04,Adam Clayton Powell Blvd & W 126 St,Adam Clayton Powell Blvd & W 126 St,18eccc71-66be-4e4c-8335-095a9bf0df94
7655.22,Lenox Ave & W 117 St,Lenox Ave & W 117 St,dc8223ad-4108-40a8-9ff5-35e8490b4077
4914.03,Bushwick Ave & Forrest St,Bushwick Ave & Forrest St,0575e356-72f4-4251-8e15-574cf60bd190
3199.01,Caton Ave & E 7 St,Caton Ave & E 7 St,8dc8c0b3-4d70-40fe-a75a-86e30ecb676b
3535.03,Winthrop St & Albany Ave,Winthrop St & Albany Ave,1838999304404452058
3240.15,Fort Hamilton Pkwy & E 5 St,Fort Hamilton Pkwy & E 5 St,3f05490b-a3d8-4d15-bd25-0212555b5dff
4301.07,MacDonough St & Malcolm X Blvd,MacDonough St & Malcolm X Blvd,b1cdec34-d4f9-4313-be82-729bb9f7bb18
6667.12,W 47 St & 6 Ave,W 47 St & 6 Ave,2104286315955915532
4138.04,Thomas S. Boyland St & Fulton St,Thomas S. Boyland St & Fulton St,ffaa8f6a-a4ea-4d3a-a57c-f42f77cd4581
4237.02,Albany Ave & Fulton St,Albany Ave & Fulton St,66dcbb2c-0aca-11e7-82f6-3863bb44ef7c
3385.06,Prospect Park SW & Greenwood Ave,Prospect Park SW & Greenwood Ave,c0ce2a38-04f5-4333-8818-2a3faa84f214
7783.18,Broadway & W 122 St,Broadway & W 122 St,32d3adc3-c3dd-4a97-a4db-95d467f3c3aa
8157.06,Broadway & W 160 St,Broadway & W 160 St,344b52b0-73a9-4fe3-9132-23d0502dc0ae
8085.05,St Nicholas Ave & W 155 St,St Nicholas Ave & W 155 St,f6c33f22-d650-4935-a928-fb693a828b5f
3019.03,Keegan Rd & 2 Ave,Keegan Rd & 2 Ave,18326827-dcae-47e0-8518-c4bb9e21eef6
7905.05,Garrison Ave & Manida St,Garrison Ave & Manida St,81a34754-ae08-47a6-964d-4733849a8fab
6058.08,44 St & 48 Ave,44 St & 48 Ave,e2b28abd-07a4-4552-ad17-abf155aff28a
6670.03,43 St & Broadway,43 St & Broadway,e4645d0d-8b76-4c46-b2b9-be25592e0659
8649.03,Bainbridge Ave & E 198 St,Bainbridge Ave & E 198 St,d9ea5210-50b3-4342-9801-f896bd21f4a1
4945.06,Fresh Pond Rd & 69 Ave,Fresh Pond Rd & 69 Ave,b1e496f1-43cf-48d0-be49-ab0d760c00bf
8052.02,E 165 St & Clay Ave,E 165 St & Clay Ave,b7c6ce96-a24d-4c1e-93ee-6f49c1adf119
3999.06,Park Pl & Buffalo Ave,Park Pl & Buffalo Ave,d18512f9-52c8-4175-92b9-b6258dc30748
4325.03,Thomas S. Boyland St & Macon St,Thomas S. Boyland St & Macon St,7779e057-b33e-46a7-8a1e-8c28bcd9a558
5806.01,53 Ave & 62 St,53 Ave & 62 St,7f402242-dc1b-4a48-ba21-58c4fa7216b4
7514.06,Icahn Stadium Plaza,Icahn Stadium Plaza,1947313784686131504
5430.08,Franklin St & W Broadway,Franklin St & W Broadway,66db269c-0aca-11e7-82f6-3863bb44ef7c
7123.04,W 64 St & Thelonious Monk Circle,W 64 St & Thelonious Monk Circle,b0cc08dc-e7dd-48d1-8901-ba496f3ff2f5
5593.04,E 4 St & 2 Ave,E 4 St & 2 Ave,66dc176f-0aca-11e7-82f6-3863bb44ef7c
6594.02,85 St & Northern Blvd,85 St & Northern Blvd,1828968327357059242
4771.07,N Portland Ave & Flushing Ave,N Portland Ave & Flushing Ave,1851955603137491568
3776.05,Montgomery St & Franklin Ave,Montgomery St & Franklin Ave,81a98b0b-cfd6-48b4-90bd-806ebbc264a0
4497.09,Congress St & Hicks St,Congress St & Hicks St,b516fedb-3ced-4683-8c17-7e5f6dadf04d
8511.08,Broadway & W 192 St,Broadway & W 192 St,2546c9b9-5b1a-4e9f-a9cc-f8b986b79748
4921.04,Cypress Ave & Palmetto St,Cypress Ave & Palmetto St,87091002-cc25-452a-b5d9-f8d0c3fce422
4137.10,Coffey St & Conover St,Coffey St & Conover St,66de1516-0aca-11e7-82f6-3863bb44ef7c
4467.03,Monroe St & Marcus Garvey Blvd,Monroe St & Marcus Garvey Blvd,311269f4-53dc-4f83-b26b-ecb6e8e160ed
8025.01,E 153 St & E 157 St,E 153 St & E 157 St,a8560d28-9ee1-4af4-9180-7e9c4dd0d147
4083.13,Park Pl & Vanderbilt Ave,Park Pl & Vanderbilt Ave,699d3378-6ea8-465f-888b-c49c60089ce8
7026.08,Newtown Ave & 23 St,Newtown Ave & 23 St,d56a8542-048a-4aca-ac7f-f27a9e6c908b
6756.01,W 43 St & 10 Ave,W 43 St & 10 Ave,66dc7de9-0aca-11e7-82f6-3863bb44ef7c
4510.04,Greene Ave & Throop Ave,Greene Ave & Throop Ave,66dcc30b-0aca-11e7-82f6-3863bb44ef7c
